evaluation_id,step,cache_GB,journal_ms,compressor,distribution,repetition,duration_avg,duration_min,duration_max,duration_std,throughput_avg,throughput_min,throughput_max,throughput_std,is_path,elapsed_minutes,is_restart
1,1,2.0,100,snappy,zipfian,mean,72.08155336380005,71.548,72.595,0.366,37692.59871950383,37374.99,38018.3,222.04,True,6.34,False
2,1,1.0,100,snappy,zipfian,mean,72.11093397140503,71.755,72.264,0.192,37671.97533818545,37584.6,37873.74,109.81,False,12.68,False
3,1,4.0,100,snappy,zipfian,mean,72.66310081481933,72.599,72.705,0.039,37370.20243142652,37343.37,37400.11,21.83,False,19.07,False
4,1,2.0,1,snappy,zipfian,mean,72.42164597511291,72.213,72.746,0.176,37502.43976267088,37345.55,37613.87,87.77,False,25.44,False
5,1,2.0,500,snappy,zipfian,mean,72.39069013595581,72.125,72.608,0.177,37522.69679828976,37402.84,37662.57,93.86,False,31.81,False
6,1,2.0,100,none,zipfian,mean,72.19227938652038,71.941,72.396,0.146,37650.1347577798,37539.41,37802.72,86.15,False,38.16,False
7,1,2.0,100,zstd,zipfian,mean,72.48839960098266,71.934,72.953,0.372,37524.39115632157,37240.7,37852.46,227.64,False,44.53,False
8,1,2.0,100,snappy,uniform,mean,72.36758008003235,72.118,72.662,0.199,37544.213459295584,37368.44,37722.5,122.56,False,50.89,False
9,2,2.0,100,snappy,latest,mean,71.79300322532654,71.332,72.123,0.265,37850.38972274812,37681.97,38092.97,137.74,True,57.21,False
10,2,1.0,100,snappy,latest,mean,71.82799506187439,71.11,72.496,0.518,37832.93717936438,37467.98,38243.2,287.0,False,63.53,False
11,2,4.0,100,snappy,latest,mean,71.73987884521485,71.327,72.138,0.259,37892.19713542209,37675.32,38110.55,139.57,False,69.84,False
12,2,2.0,1,snappy,latest,mean,71.82915139198303,71.445,72.237,0.297,37835.65617528303,37610.0,38051.07,169.32,False,76.16,False
13,2,2.0,500,snappy,latest,mean,71.96817555427552,71.481,72.553,0.383,37752.80501882143,37418.15,38027.9,218.16,False,82.49,False
14,3,2.0,100,none,latest,mean,71.71457781791688,71.241,72.139,0.299,37922.52710648893,37687.52,38155.42,156.52,True,88.8,False
15,2,2.0,100,zstd,latest,mean,71.82717857360839,71.176,72.352,0.443,37904.3505734644,37629.9,38292.97,260.29,False,95.12,False
16,2,2.0,100,snappy,zipfian,mean,72.08155336380005,71.548,72.595,0.366,37692.59871950383,37374.99,38018.3,222.04,False,95.12,False
17,3,1.0,100,none,latest,mean,71.99701313972473,71.394,72.476,0.361,37776.794587600685,37564.2,38085.04,179.78,False,101.45,False
18,3,4.0,100,none,latest,mean,71.81811718940735,71.346,72.337,0.326,37873.458229061376,37612.21,38112.25,165.34,False,107.77,False
19,3,2.0,1,none,latest,mean,72.18925476074219,71.725,72.879,0.408,37770.29684371127,37608.34,37913.01,118.91,False,114.12,False
20,3,2.0,500,none,latest,mean,71.96781954765319,71.646,72.355,0.249,37785.05502154729,37568.06,37970.93,141.06,False,120.45,False
21,3,2.0,100,snappy,latest,mean,71.79300322532654,71.332,72.123,0.265,37850.38972274812,37681.97,38092.97,137.74,False,120.45,False
22,3,2.0,100,none,zipfian,mean,72.19227938652038,71.941,72.396,0.146,37650.1347577798,37539.41,37802.72,86.15,False,120.45,False
23,4,8.0,100,zstd,uniform,mean,72.61482677459716,72.247,72.947,0.297,37446.83687855373,37253.7,37683.08,170.42,True,126.83,True
24,4,6.0,100,zstd,uniform,mean,72.39714651107788,71.761,73.089,0.477,37592.5151435364,37221.2,37930.42,255.1,False,133.2,False
25,4,8.0,1,zstd,uniform,mean,72.62479882240295,72.068,72.864,0.307,37481.48627236807,37343.37,37786.54,170.86,False,139.59,False
26,4,8.0,500,zstd,uniform,mean,72.46503491401673,72.16,72.683,0.197,37568.19137524164,37437.85,37751.43,115.81,False,145.96,False
27,5,8.0,100,snappy,uniform,mean,72.25203747749329,71.831,72.657,0.263,37611.99120403621,37442.78,37837.36,129.08,True,152.31,False
28,4,8.0,100,zstd,zipfian,mean,72.36801452636719,72.109,72.784,0.24,37585.83122154243,37377.72,37686.96,113.91,False,158.68,False
29,5,6.0,100,snappy,uniform,mean,72.60878782272339,71.642,73.306,0.559,37421.40222686525,37022.04,38039.76,344.34,False,165.06,False
30,5,8.0,1,snappy,uniform,mean,72.19984936714172,71.97,72.51,0.207,37632.79096737682,37462.5,37757.0,113.44,False,171.41,False
31,6,8.0,500,snappy,uniform,mean,72.092728805542,71.812,72.348,0.226,37686.218614777295,37551.52,37834.56,117.41,True,177.75,False
32,5,8.0,100,none,uniform,mean,72.2049473285675,71.802,72.501,0.264,37647.460027437766,37504.21,37877.11,138.96,False,184.1,False
33,5,8.0,100,zstd,uniform,mean,72.61482677459716,72.247,72.947,0.297,37446.83687855373,37253.7,37683.08,170.42,False,184.1,False
34,5,8.0,100,snappy,zipfian,mean,72.37759056091309,71.646,72.927,0.423,37535.58312494684,37223.91,37915.82,225.2,False,190.47,False
35,6,6.0,500,snappy,uniform,mean,72.2691900730133,71.699,73.185,0.512,37592.10816166061,37087.47,37888.88,279.89,False,196.82,False
36,6,8.0,100,snappy,uniform,mean,72.25203747749329,71.831,72.657,0.263,37611.99120403621,37442.78,37837.36,129.08,False,196.82,False
37,6,8.0,500,none,uniform,mean,72.61110057830811,72.052,73.203,0.488,37431.77832000675,37127.28,37745.31,252.57,False,203.21,False
38,6,8.0,500,zstd,uniform,mean,72.46503491401673,72.16,72.683,0.197,37568.19137524164,37437.85,37751.43,115.81,False,203.21,False
39,6,8.0,500,snappy,zipfian,mean,72.26688270568847,72.094,72.482,0.141,37599.92488060911,37472.92,37698.62,86.14,False,209.56,False
40,7,0.25,500,snappy,latest,mean,71.60575923919677,71.352,72.116,0.282,37949.41156782805,37657.03,38082.2,157.94,True,215.86,True
